Event ID,Event Name,Event Tags,Society ID,Society Name,Event Date
354,Meditation,,489,Wellbeing,12/10/2023 12:00
355,Meditation,,489,Wellbeing,19/10/2023 12:00
356,Meditation,,489,Wellbeing,26/10/2023 12:00
357,Meditation,,489,Wellbeing,02/11/2023 12:00
358,Meditation,,489,Wellbeing,09/11/2023 12:00
359,Meditation,,489,Wellbeing,16/11/2023 12:00
360,Meditation,,489,Wellbeing,23/11/2023 12:00
361,Meditation,,489,Wellbeing,30/11/2023 12:00
362,Meditation,,489,Wellbeing,07/12/2023 12:00
363,Meditation,,489,Wellbeing,14/12/2023 12:00
364,Meditation,,489,Wellbeing,21/12/2023 12:00
365,Meditation,,489,Wellbeing,28/12/2023 12:00
366,Meditation,,489,Wellbeing,04/01/2024 12:00
367,Meditation,,489,Wellbeing,11/01/2024 12:00
368,Meditation,,489,Wellbeing,18/01/2024 12:00
369,Meditation,,489,Wellbeing,25/01/2024 12:00
370,Meditation,,489,Wellbeing,01/02/2024 12:00
371,Meditation,,489,Wellbeing,08/02/2024 12:00
372,Meditation,,489,Wellbeing,15/02/2024 12:00
373,Meditation,,489,Wellbeing,22/02/2024 12:00
374,Meditation,,489,Wellbeing,29/02/2024 12:00
375,Meditation,,489,Wellbeing,07/03/2024 12:00
377,Mindful Deep Relaxation Group,"Health, Wellbeing & Support, Alcohol-Free, Free",489,Wellbeing,07/07/2023 14:00
378,Mindful Deep Relaxation Group,,489,Wellbeing,14/07/2023 14:00
379,Mindful Deep Relaxation Group,,489,Wellbeing,21/07/2023 14:00
380,Mindful Deep Relaxation Group,,489,Wellbeing,28/07/2023 14:00
381,Mindful Deep Relaxation Group,,489,Wellbeing,04/08/2023 14:00
382,Mindful Deep Relaxation Group,,489,Wellbeing,11/08/2023 14:00
383,Mindful Deep Relaxation Group,,489,Wellbeing,18/08/2023 14:00
384,Mindful Deep Relaxation Group,,489,Wellbeing,25/08/2023 14:00
385,Mindful Deep Relaxation Group,,489,Wellbeing,01/09/2023 14:00
386,Mindful Deep Relaxation Group,,489,Wellbeing,08/09/2023 14:00
387,Mindful Deep Relaxation Group,,489,Wellbeing,15/09/2023 14:00
388,Mindful Deep Relaxation Group,,489,Wellbeing,22/09/2023 14:00
389,Mindful Deep Relaxation Group,,489,Wellbeing,29/09/2023 14:00
390,Mindful Deep Relaxation Group,,489,Wellbeing,06/10/2023 14:00
391,Mindful Deep Relaxation Group,,489,Wellbeing,13/10/2023 14:00
392,Mindful Deep Relaxation Group,,489,Wellbeing,20/10/2023 14:00
393,Mindful Deep Relaxation Group,,489,Wellbeing,27/10/2023 14:00
394,Tao Centre Fundraiser,"Family-Friendly, Live Music & Performance, Cultural Calendar, Summer in Leeds, Food & Drink",215,Lishi Daoist Tai Chi,17/06/2023 14:30
396,Drinks at Piglove,Free,293,Real Ale,22/06/2023 19:00
407,End of Year Celebration!,Postgraduate,530,PA Soc (Physician Associate Society),05/08/2023 18:00
410,Julie The Musical,"Food & Drink, Trips & Days Out, Cinema & Theatre, Summer in Leeds",314,Sexpression,12/07/2023 18:00
414,Global Café,"Global Community, Free, Alcohol-Free, Family-Friendly, Food & Drink",449,Leeds & You Programme,11/09/2023 17:30
415,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,18/09/2023 17:30
416,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,19/09/2023 17:30
417,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,20/09/2023 17:30
418,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,21/09/2023 17:30
419,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,22/09/2023 17:30
420,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,25/09/2023 17:30
421,Oxford - 5/8/23,"Trips & Days Out, Summer in Leeds",397,Trips Programme,05/08/2023 07:15
422,Cambridge - 19/8/23,"Trips & Days Out, Summer in Leeds",397,Trips Programme,19/08/2023 07:15
423,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,26/09/2023 17:30
424,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,27/09/2023 17:30
425,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,28/09/2023 17:30
426,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,29/09/2023 17:30
427,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,02/10/2023 17:30
428,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,09/10/2023 17:30
429,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,16/10/2023 17:30
430,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,23/10/2023 17:30
431,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,06/11/2023 17:30
432,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,13/11/2023 17:30
433,WU Fest Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free, World Unite Festival 23-24",449,Leeds & You Programme,27/11/2023 17:30
434,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,20/11/2023 17:30
435,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,04/12/2023 17:30
436,Global Café Christmas Special,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,11/12/2023 17:30
437,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,18/12/2023 17:30
438,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,08/01/2024 17:30
439,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,15/01/2023 17:30
440,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,22/01/2024 17:30
441,Pom Pom Making,"Free, Health, Wellbeing & Support",489,Wellbeing,31/07/2023 11:30
442,Board Games,"Free, Health, Wellbeing & Support",489,Wellbeing,02/08/2023 13:00
443,Origami,"Free, Health, Wellbeing & Support",489,Wellbeing,08/08/2023 13:30
444,Mindful Art,"Free, Health, Wellbeing & Support",489,Wellbeing,10/08/2023 10:30
445,Needle Felting,"Free, Health, Wellbeing & Support",489,Wellbeing,18/08/2023 11:30
446,Tote bag decorating [cancelled],"Free, Health, Wellbeing & Support",489,Wellbeing,22/08/2023 10:00
447,Mindful Art,"Free, Health, Wellbeing & Support",489,Wellbeing,24/08/2023 10:00
448,Exams Quiet Space,"Free, Health, Wellbeing & Support, Academic, Wellbeing",489,Wellbeing,20/05/2024 08:30
449,Widen your Circle Event,"Free, Health, Wellbeing & Support, Residence Life, Alcohol-Free",489,Wellbeing,13/11/2023 14:00
450,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,29/01/2024 17:30
451,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,05/02/2024 17:30
452,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,12/02/2024 17:30
453,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,19/02/2024 17:30
454,Global Café - Get To Know The World Unite Festival!,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free, World Unite Festival 23-24",449,Leeds & You Programme,26/02/2024 17:30
455,WU Fest Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free, World Unite Festival 23-24",449,Leeds & You Programme,04/03/2024 17:30
456,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,11/03/2024 17:30
457,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,18/03/2024 17:30
458,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,25/03/2024 17:30
459,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,08/04/2024 17:30
460,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,15/04/2024 17:30
461,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,22/04/2024 17:30
462,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,29/04/2024 17:30
463,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,13/05/2024 17:30
464,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,20/05/2024 17:30
465,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,03/06/2024 17:30
466,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,10/06/2024 17:30
467,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,17/06/2024 17:30
468,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,01/07/2024 17:30
469,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,08/07/2024 17:30
470,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,15/07/2024 17:30
471,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,22/07/2024 17:30
472,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,29/07/2024 17:30
473,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,05/08/2024 17:30
474,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,12/08/2024 17:30
475,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,19/08/2024 17:30
476,Global Café,"Global Community, Food & Drink, Family-Friendly, Free, Alcohol-Free",449,Leeds & You Programme,02/09/2024 17:30
478,GIAG - Give It A Go,"£5 or less, Alcohol-Free, Sports & Active, Give it a Go",345,Sub Aqua (Scuba Diving),27/09/2023 21:00
479,Give it a Go,"Give it a Go, £5 or less, Sports & Active",349,Swimming & Water Polo,01/10/2023 14:45
482,Heelz dance GIAG,"Free, Health, Wellbeing & Support, Alcohol-Free, Live Music & Performance, Give it a Go",480,Heelz Dance,30/09/2023 18:00
483,SMS Give It A Go!,"Give it a Go, Sports & Active, Arts & Creative, Live Music & Performance, Free",339,Stage Musicals Society,27/09/2023 19:30
484,Family and Friends Fun Day,"Family-Friendly, Food & Drink, Health, Wellbeing & Support",449,Leeds & You Programme,04/10/2023 15:00
485,Christmas Ceilidh,,245,Mountaineering (Climbing),09/12/2023 19:00
486,Freshers House Party,Club Nights & Gigs,245,Mountaineering (Climbing),27/09/2023 20:00
487,Meet the LUUMC committee!,Free,245,Mountaineering (Climbing),04/10/2023 19:30
488,Give It A Go! 2023,"Free, Alcohol-Free, Campaigns & Volunteering, Give it a Go",84,Community First Responders,28/09/2023 19:30
494,TBH GIAG,"Campaigns & Volunteering, Health, Wellbeing & Support, Family-Friendly, Give it a Go, Welcome Week",354,Teddy Bear Hospital,04/10/2023 13:30
497,Test,Cultural Calendar,308,Saudi,23/08/2023 05:19
498,LUUHC Takes on Yorkshire 3 Peaks,,154,Hiking,24/09/2023 06:00
499,Give it a go,"Give it a Go, Free, Sports & Active, Live Music & Performance, Welcome Week",99,Dancesport (Ballroom and Latin),28/09/2023 19:00
500,Leeds Student Radio Welcome talk,"Free, Live Music & Performance, Welcome Week",207,Leeds Student Radio,28/09/2023 15:00
501,Wellbeing Yoga,"Health, Wellbeing & Support, Alcohol-Free, £5 or less",396,Student Activities,01/04/2030 12:00
502,Wellbeing Yoga,"Health, Wellbeing & Support, Alcohol-Free, £5 or less",396,Student Activities,01/04/2030 12:00
503,Taekwondo Give it a Go!,"Free, Sports & Active, Give it a Go",352,Tae-Kwon-Do,04/10/2023 18:30
504,Taekwondo Give it a Go!,"Free, Give it a Go, Sports & Active",352,Tae-Kwon-Do,06/10/2023 17:00
505,Stunt GIAG,,72,Cheerleading,26/08/2023 21:00
506,Women's Rugby Union Give it a Go!,Give it a Go,304,Rugby Union (w),02/10/2023 18:00
507,DiceSoc GIAG,"Free, Give it a Go, Alcohol-Free",104,DiceSoc,08/10/2023 18:00
519,GIAG - Red Riding Hood Auditions,"Give it a Go, Free, Arts & Creative",273,Pantomime,28/09/2023 19:30
520,Red Riding Hood Auditions,"Free, Arts & Creative",273,Pantomime,29/09/2023 17:00
521,Red Riding Hood Auditions,"Free, Arts & Creative",273,Pantomime,30/09/2023 14:00
522,Cross Country Welcome Relays,"Free, Sports & Active, Give it a Go, Welcome Week",93,Cross Country,30/09/2023 12:00
523,Fencing Give it a Go - Semester 1,Give it a Go,124,Fencing,03/10/2023 19:00
524,"Explore Ambleside, Lake District - Get Out, Get Active Walks","Health, Wellbeing & Support, Sports & Active, Trips & Days Out",455,University of Leeds Events,07/10/2023 08:00
526,Bowling,"Alcohol-Free, Sports & Active",233,MedSoc (Medicine),28/09/2023 19:45
527,MedSoc Quiz,Welcome Week,233,MedSoc (Medicine),26/09/2023 18:30
528,VIBES GIAG!,"Give it a Go, Free, Sports & Active",377,Vibes: Bollywood Dance,29/09/2023 18:00
530,Mindful Art,"Free, Health, Wellbeing & Support",489,Wellbeing,18/09/2023 12:30
531,Sunflower Planting Workshop,"Free, Health, Wellbeing & Support",489,Wellbeing,19/09/2023 13:15
532,Tote Bag Decorating,"Free, Health, Wellbeing & Support",489,Wellbeing,20/09/2023 11:15
533,Lip Scrub Workshop,"£5 or less, Health, Wellbeing & Support, International Orientation Week, Welcome Week",489,Wellbeing,21/09/2023 13:15
534,Mindful Art,"Free, Health, Wellbeing & Support, Welcome Week, International Orientation Week",489,Wellbeing,25/09/2023 12:30
535,Board Games,"Free, Health, Wellbeing & Support, Welcome Week, International Orientation Week, Alcohol-Free",489,Wellbeing,26/09/2023 14:15
536,Pom Pom making,"Free, Health, Wellbeing & Support, Welcome Week, International Orientation Week, Alcohol-Free",489,Wellbeing,27/09/2023 11:15
537,Lip Scrub Workshop,"£5 or less, Health, Wellbeing & Support, Welcome Week, International Orientation Week",489,Wellbeing,29/09/2023 14:15
538,LSTV Give It A Go!,"Give it a Go, Free",217,LSTV,15/10/2023 12:00
542,GIAG Freshers Club Night,"Free, Club Nights & Gigs, Give it a Go, Welcome Week",439,Leeds Rock and Alternative Society,29/09/2023 20:00
543,Beautiful Thing: Theatre Trip to Leeds Playhouse,,363,Theatre Group,23/10/2023 19:45
544,"Explore Malham Cove, Yorkshire Dales - Get Out, Get Active Walk","Health, Wellbeing & Support, Sports & Active, Trips & Days Out",455,University of Leeds Events,08/10/2023 09:00
545,"Explore Knaresborough, North Yorkshire - Get Out, Get Active Walking Trip","Health, Wellbeing & Support, Sports & Active, Trips & Days Out",455,University of Leeds Events,14/10/2023 09:00
546,"Explore the Yorkshire Coast - Robin Hood's Bay to Whitby - Get Out, Get Active Walking Trip","Health, Wellbeing & Support, Sports & Active, Trips & Days Out",455,University of Leeds Events,15/10/2023 08:00
547,GOGA Beginners/Improvers Climbing & Bouldering Session at the Edge,"Health, Wellbeing & Support, Sports & Active, Give it a Go",455,University of Leeds Events,04/10/2023 16:30
548,GOGA Beginners/Improvers Climbing & Bouldering Session at the Edge,"Health, Wellbeing & Support, Sports & Active, Give it a Go",455,University of Leeds Events,11/10/2023 15:00
549,GOGA Beginners/Improvers Climbing & Bouldering Session at the Edge,"Health, Wellbeing & Support, Sports & Active, Give it a Go",455,University of Leeds Events,18/10/2023 15:00
550,GOGA Beginners/Improvers Climbing & Bouldering Session at the Edge,"Health, Wellbeing & Support, Sports & Active, Give it a Go",455,University of Leeds Events,25/10/2023 15:00
551,GIAG at The Gryphon,"Free, Welcome Week",360,The Gryphon,26/09/2023 13:00
553,GIAG: Cultural Quiz Night,"Alcohol-Free, Free, Food & Drink, Give it a Go, Cultural Calendar",484,Kashmiri Society,12/10/2023 18:00
554,Book Club GIAG Quiz,"Free, Give it a Go",51,Book Club,03/10/2023 19:00
556,Kickboxing and Krav Maga - Give It A Go 1- 03/10/23,"Give it a Go, Free, Sports & Active, Welcome Week, £5 or less",187,Kickboxing + Krav Maga,03/10/2023 17:30
557,Kickboxing and Krav Maga - Give It A Go 2 - 03/10/23,"Give it a Go, Free, Sports & Active, Welcome Week",187,Kickboxing + Krav Maga,03/10/2023 18:30
558,Kickboxing and Krav Maga - Give It A Go 3- 05/10/23,"Free, Give it a Go, Sports & Active, Welcome Week",187,Kickboxing + Krav Maga,05/10/2023 18:30
559,Kickboxing and Krav Maga - Give It A Go 4 - 05/10/23,"Give it a Go, Free, Sports & Active, £5 or less, Welcome Week",187,Kickboxing + Krav Maga,05/10/2023 19:30
560,Kickboxing and Krav Maga - Give It A Go 5 - 07/10/23,"Give it a Go, Free, Welcome Week, Sports & Active, £5 or less",187,Kickboxing + Krav Maga,07/10/2023 14:00
561,Kickboxing and Krav Maga - Give It A Go 6 - 07/10/23,"Give it a Go, Free, Sports & Active, Welcome Week, £5 or less",187,Kickboxing + Krav Maga,07/10/2023 15:00
562,Give It A Go - Judo,"Health, Wellbeing & Support, Sports & Active, Give it a Go",184,Judo,26/10/2023 20:30
563,Pet Therapy,"Free, £5 or less, Health, Wellbeing & Support, Alcohol-Free, Family-Friendly, International Orientation Week, Welcome Week",489,Wellbeing,22/09/2023 14:00
564,Needle Felting,"Free, £5 or less, Health, Wellbeing & Support, Alcohol-Free, Welcome Week, International Orientation Week",489,Wellbeing,28/09/2023 11:00
565,Cocktail Party,Club Nights & Gigs,233,MedSoc (Medicine),10/11/2023 22:30
566,LUU Squash Give-It-A-Go (GIAG),"Free, Alcohol-Free, Health, Wellbeing & Support, Sports & Active, Give it a Go",334,Squash and Racketball,07/10/2023 13:30
567,Give It A Go!,"Free, Give it a Go",152,Her Campus,05/10/2023 18:30
568,Beginner Give It A Go,"Sports & Active, Give it a Go, Welcome Week",164,Horse Riding,30/09/2023 12:45
569,Athletics Give-It-A-Go (3rd October),"Give it a Go, £5 or less, Sports & Active",27,Athletics,03/10/2023 18:15
570,Embroidery with Stitch & Bitch (GIAG),"Give it a Go, £5 or less, Arts & Creative, Alcohol-Free",340,Stitch & Bitch,04/10/2023 18:00
571,Athletics Give-It-A-Go (5th October),"£5 or less, Sports & Active, Give it a Go",27,Athletics,05/10/2023 18:15
